customer_id,bank_id,first_name,last_name,account_no,account_type,phone
4017,43,Meena,Bansal,4503538293,Saving,9813399439
4018,80,Meena,Deshmukh,8029863016,Saving,9840447916
4019,42,Anjali,Deshmukh,2698079943,Saving,9956562801
4020,86,Swati,Kulkarni,9265558666,Current,9723747155
4021,30,Vijay,Chauhan,2796655155,Saving,9765730110
4022,33,Arjun,Chauhan,4387361503,Current,9280825350
4023,25,Manish,Joshi,9974772730,Current,9795019418
4024,70,Rohan,Kulkarni,9393916207,Current,9972006723
4025,6,Arjun,Pandey,7333291232,Saving,9528445435
4026,53,Manish,Chauhan,9667067088,Saving,9480241047
4027,88,Vijay,Das,7300724553,Current,9254541009
4028,95,Suresh,Bansal,3813351834,Current,9177781447
4029,22,Vijay,Deshmukh,2265884966,Current,9214787964
4030,20,Swati,Joshi,1991147853,Saving,9411842731
4031,21,Rohan,Bansal,3711051725,Saving,9613375939
4032,16,Arjun,Joshi,4052606243,Saving,9176986789
4033,34,Vijay,Deshmukh,5946192195,Saving,9825596438
4034,4,Deepa,Yadav,6838760976,Saving,9338974131
4035,32,Manish,Bansal,8571063041,Saving,9128615699
4036,23,Manish,Pandey,8616246170,Current,9312587861
4037,56,Rohan,Chauhan,3048338844,Saving,9718687142
4038,85,Vijay,Bhattacharya,3392875581,Saving,9677319706
4039,49,Anjali,Das,5795316816,Saving,9795181176
4040,16,Rohan,Bansal,3007506798,Current,9592758404
4041,98,Swati,Yadav,1571156497,Current,9494322783
4042,3,Manish,Bansal,1665013977,Saving,9447991956
4043,73,Suresh,Yadav,4964216000,Current,9842790724
4044,68,Kavita,Pandey,6618186022,Current,9602874904
4045,90,Manish,Deshmukh,1616066823,Saving,9833278913
4046,97,Kavita,Joshi,7767461057,Saving,9536804540
4047,80,Suresh,Bhattacharya,9668423146,Current,9283989587
4048,55,Rohan,Bhattacharya,5132423711,Saving,9196520519
4049,8,Manish,Joshi,5983826474,Saving,9178608598
4050,56,Kavita,Bhattacharya,2494643091,Current,9181543031
4051,43,Anjali,Deshmukh,3614982395,Saving,9232355442
4052,22,Kavita,Nair,5174457625,Saving,9853460072
4053,93,Arjun,Nair,6648658348,Saving,9417599418
4054,25,Rohan,Joshi,2866171446,Saving,9914575696
4055,52,Manish,Yadav,3380445535,Saving,9797035212
4056,10,Suresh,Bhattacharya,2127645556,Saving,9931060371
4057,43,Deepa,Pandey,3349060659,Saving,9719464969
4058,76,Rohan,Kulkarni,1464594849,Saving,9638376953
4059,19,Rohan,Chauhan,6611908827,Saving,9534513598
4060,81,Anjali,Bansal,1889263529,Current,9507682368
4061,24,Kavita,Kulkarni,9764148614,Saving,9615309082
4062,33,Rohan,Pandey,3235756053,Saving,9783832596
4063,27,Kavita,Yadav,4959544195,Current,9393344377
4064,41,Vijay,Yadav,3474781059,Saving,9601700547
4065,73,Arjun,Nair,9071999369,Saving,9417136945
4066,55,Manish,Yadav,1633357256,Saving,9347455091
4067,69,Meena,Bansal,3093906300,Saving,9324041428
4068,4,Arjun,Kulkarni,7653223289,Saving,9332048868
4069,57,Swati,Bansal,4400647623,Saving,9166213125
4070,9,Swati,Pandey,5684874790,Saving,9695314561
4071,24,Arjun,Deshmukh,2038273676,Saving,9994821851
4072,63,Meena,Chauhan,5040632974,Saving,9537426354
4073,24,Meena,Chauhan,4385304719,Saving,9938241402
4074,98,Suresh,Yadav,4752831661,Current,9704371129
4075,38,Rohan,Nair,8071096632,Saving,9339043790
4076,25,Suresh,Bansal,2112138086,Saving,9796930387
4077,85,Meena,Bansal,4771980873,Current,9748723966
4078,97,Meena,Deshmukh,9246310138,Saving,9683192906
4079,73,Anjali,Bhattacharya,1405816236,Current,9271107625
4080,29,Kavita,Yadav,4276738003,Saving,9830927854
4081,13,Swati,Bansal,2397383733,Saving,9138106063
4082,1,Manish,Bansal,3155443354,Current,9318518910
4083,95,Suresh,Das,9957311423,Saving,9619802689
4084,5,Anjali,Kulkarni,3449939863,Saving,9328327492
4085,72,Arjun,Pandey,6804584644,Saving,9776678819
4086,88,Arjun,Nair,7647815742,Saving,9313234429
4087,56,Suresh,Chauhan,1929889720,Current,9584745045
4088,58,Kavita,Deshmukh,6912097609,Current,9683509547
4089,49,Deepa,Chauhan,9942218644,Current,9103760690
4090,22,Arjun,Das,9392891445,Current,9541018652
4091,52,Suresh,Bhattacharya,9613790754,Saving,9421707432
4092,75,Arjun,Das,6139654901,Current,9105991315
4093,67,Rohan,Yadav,5773885918,Current,9514302723
4094,60,Meena,Deshmukh,2323743672,Current,9836036981
4095,34,Anjali,Chauhan,8699668583,Saving,9779501589
4096,80,Anjali,Bansal,3591009276,Saving,9137534931
4097,77,Kavita,Bhattacharya,2559656455,Current,9470979873
4098,79,Manish,Kulkarni,2682391949,Saving,9850867111
4099,51,Anjali,Yadav,7893522963,Saving,9299504058
4100,23,Suresh,Yadav,4776840122,Current,9443253624
4101,80,Arjun,Kulkarni,5360058344,Saving,9727184440
4102,12,Rohan,Das,9830168312,Current,9614629576
4103,96,Meena,Pandey,3141393796,Saving,9952873006
4104,32,Meena,Chauhan,1264240476,Current,9784903139
4105,100,Deepa,Bhattacharya,8212042295,Current,9309037007
4106,74,Kavita,Joshi,5975956866,Current,9238993015
4107,7,Meena,Pandey,6810260566,Saving,9466498206
4108,43,Vijay,Yadav,7027304099,Current,9440997747
4109,66,Meena,Bansal,6476554524,Saving,9268878410
4110,88,Kavita,Kulkarni,9568771632,Current,9651616286
4111,79,Swati,Yadav,3433353242,Saving,9816152073
4112,23,Manish,Yadav,5137234968,Saving,9188798247
4113,1,Arjun,Bansal,3712496647,Saving,9388379454
4114,71,Manish,Kulkarni,8351976377,Current,9792938788
4115,80,Deepa,Chauhan,9033172234,Saving,9285490848
4116,39,Kavita,Nair,6570583044,Saving,9817316933
4117,38,Manish,Pandey,1461063203,Current,9410266802
4118,59,Manish,Bhattacharya,5229722638,Saving,9763906690
4119,65,Manish,Bansal,7935139405,Current,9761451936
4120,60,Swati,Deshmukh,6642298452,Current,9482007545
4121,96,Manish,Yadav,1388227700,Saving,9642101446
4122,89,Arjun,Deshmukh,4887931710,Current,9966963075
4123,21,Suresh,Das,3333842697,Saving,9464403245
4124,21,Arjun,Deshmukh,8253537821,Saving,9969256973
4125,6,Deepa,Deshmukh,7453184270,Saving,9743986698
4126,63,Rohan,Deshmukh,8919632215,Saving,9269982536
4127,72,Vijay,Bhattacharya,8372393395,Saving,9780111851
4128,57,Deepa,Bhattacharya,4156683417,Saving,9581417430
4129,99,Suresh,Kulkarni,9149695817,Current,9856848049
4130,79,Suresh,Deshmukh,4788823006,Saving,9820394542
4131,55,Swati,Nair,7816892691,Saving,9727823380
4132,26,Anjali,Kulkarni,3242088186,Saving,9809191225
4133,35,Deepa,Deshmukh,2367538254,Saving,9226570957
4134,63,Meena,Joshi,8468369207,Current,9455447361
4135,51,Arjun,Joshi,8333432406,Saving,9495403764
4136,39,Vijay,Yadav,4755699431,Current,9185299050
4137,75,Vijay,Chauhan,5444360580,Current,9701475305
4138,40,Anjali,Deshmukh,7216996954,Current,9151021084
4139,51,Kavita,Bhattacharya,3044699780,Saving,9911364244
4140,8,Meena,Das,3241636811,Current,9924800892
4141,5,Manish,Deshmukh,1860336739,Saving,9287293340
4142,6,Swati,Yadav,2165125787,Current,9292853164
4143,54,Vijay,Chauhan,7610280141,Saving,9773917078
4144,62,Kavita,Yadav,7239275223,Saving,9263353928
4145,68,Meena,Das,2698893154,Saving,9978457977
4146,93,Kavita,Das,7462949606,Saving,9589124769
4147,30,Suresh,Kulkarni,7872660065,Current,9907141653
4148,56,Arjun,Das,2768266672,Current,9729339884
4149,77,Anjali,Joshi,4926358249,Saving,9212771615
4150,48,Kavita,Joshi,9290379297,Saving,9729791078
4151,28,Swati,Pandey,7101650036,Current,9859621031
4152,77,Suresh,Nair,3697333109,Saving,9676122272
4153,72,Manish,Das,5669325001,Saving,9158041965
4154,73,Arjun,Bansal,1667213295,Saving,9179075691
4155,31,Manish,Deshmukh,5728527942,Saving,9925179575
4156,29,Arjun,Yadav,5792798494,Saving,9404959010
4157,85,Manish,Deshmukh,6517236097,Saving,9515354273
4158,5,Anjali,Kulkarni,2378485313,Current,9415987195
4159,27,Arjun,Das,3152596644,Saving,9756438238
4160,89,Vijay,Joshi,5059006350,Current,9726666511
4161,20,Kavita,Nair,2063951463,Saving,9565539511
4162,28,Suresh,Pandey,2726401387,Saving,9254428165
4163,52,Manish,Nair,5733759927,Current,9157621038
4164,92,Vijay,Nair,7025789866,Saving,9367188538
4165,73,Deepa,Bansal,6201309600,Saving,9918219159
4166,61,Rohan,Nair,3257368000,Saving,9717835418
4167,68,Vijay,Yadav,8894341559,Current,9349041172
4168,93,Arjun,Yadav,9521496274,Current,9583142580
4169,92,Kavita,Yadav,4430970929,Current,9925607988
4170,66,Manish,Kulkarni,9305252873,Saving,9521971736
4171,82,Vijay,Pandey,3904812311,Current,9322565072
4172,72,Suresh,Pandey,6783780704,Current,9323151572
4173,34,Deepa,Chauhan,8480092874,Current,9571083039
4174,40,Manish,Bhattacharya,1251928474,Saving,9657395506
4175,51,Arjun,Nair,2011474097,Saving,9178753664
4176,51,Deepa,Das,2708409260,Saving,9113897825
4177,39,Arjun,Joshi,3215956389,Current,9157391515
4178,38,Meena,Das,2167247893,Saving,9753622460
4179,60,Manish,Bhattacharya,3241861264,Saving,9101644297
4180,35,Arjun,Pandey,8414860907,Saving,9728803141
4181,46,Meena,Das,3678846899,Saving,9734785364
4182,9,Arjun,Pandey,1902631233,Current,9634851407
4183,59,Vijay,Deshmukh,2626682373,Saving,9336173610
4184,39,Manish,Yadav,5593663355,Saving,9987963846
4185,50,Rohan,Chauhan,1703967489,Current,9730015300
4186,1,Vijay,Bansal,6549998578,Current,9881343780
4187,52,Suresh,Joshi,1771195450,Current,9542104733
4188,64,Manish,Das,1655099549,Saving,9505979915
4189,96,Meena,Chauhan,9475925222,Current,9257335345
4190,13,Swati,Joshi,7801251232,Current,9135288902
4191,8,Arjun,Bhattacharya,7912323707,Current,9941527035
4192,1,Vijay,Bhattacharya,3271380504,Saving,9811840898
4193,84,Anjali,Deshmukh,6148523890,Current,9532952389
4194,88,Deepa,Deshmukh,5676376933,Saving,9469153448
4195,12,Arjun,Kulkarni,1394526126,Current,9994758687
4196,92,Deepa,Deshmukh,3717659924,Current,9833685338
4197,41,Kavita,Joshi,8840697440,Current,9763422786
4198,38,Deepa,Yadav,6900318699,Current,9708409257
4199,17,Arjun,Joshi,8947707212,Saving,9970189453
4200,42,Swati,Bhattacharya,2295211128,Saving,9632986316
4201,42,Swati,Deshmukh,8971405722,Current,9123793358
4202,26,Kavita,Bansal,7192870903,Saving,9803609009
4203,15,Deepa,Joshi,8993449823,Saving,9125068509
4204,30,Swati,Nair,6043500842,Current,9330004708
4205,30,Arjun,Das,4285497162,Saving,9279758087
4206,1,Vijay,Das,2376291653,Saving,9438391854
4207,80,Anjali,Bansal,3825848720,Current,9425103800
4208,62,Swati,Bansal,5509969357,Saving,9438361933
4209,92,Vijay,Das,5357440944,Saving,9894385148
4210,78,Suresh,Yadav,3730057361,Current,9929131362
4211,22,Kavita,Yadav,6949861421,Saving,9318783953
4212,41,Meena,Yadav,9576679818,Saving,9509936353
4213,87,Deepa,Bhattacharya,6831318155,Saving,9491972689
4214,34,Kavita,Kulkarni,9878451720,Saving,9786758313
4215,21,Arjun,Bansal,3328759716,Saving,9111030163
4216,14,Anjali,Deshmukh,4396832750,Current,9736347391
4217,71,Kavita,Nair,2019782906,Current,9687024947
4218,16,Suresh,Bansal,5608409639,Saving,9235221992
4219,89,Swati,Bhattacharya,8673521063,Current,9921222043
4220,78,Anjali,Bhattacharya,1749699672,Current,9165721199
4221,94,Manish,Chauhan,8396837697,Saving,9839924147
4222,41,Anjali,Pandey,9466080989,Saving,9917801622
4223,3,Rohan,Chauhan,6109312425,Saving,9288361529
4224,77,Swati,Yadav,2739462678,Saving,9831387135
4225,24,Swati,Joshi,3764291734,Saving,9774273567
4226,81,Vijay,Joshi,1473035151,Current,9803840656
4227,30,Arjun,Das,4593619632,Saving,9518930999
4228,74,Vijay,Deshmukh,7912026797,Saving,9626325430
4229,68,Kavita,Deshmukh,2045194483,Saving,9734719020
4230,81,Suresh,Kulkarni,8963321031,Saving,9551226802
4231,76,Rohan,Das,4222497071,Current,9739256809
4232,75,Rohan,Joshi,8015143062,Saving,9246795793
4233,5,Arjun,Yadav,5996055088,Current,9559916666
4234,75,Kavita,Joshi,7637226826,Saving,9869529174
4235,46,Vijay,Deshmukh,6709311371,Saving,9346713339
4236,95,Vijay,Bansal,7999526455,Current,9112457589
4237,11,Swati,Bansal,9861297789,Saving,9511936987
4238,70,Arjun,Pandey,8678714123,Saving,9494520982
4239,73,Suresh,Joshi,3451998052,Saving,9122839579
4240,18,Swati,Yadav,5942845531,Current,9425302448
4241,80,Arjun,Deshmukh,2749737448,Saving,9987943301
4242,10,Manish,Bhattacharya,9419956206,Saving,9325266060
4243,80,Rohan,Kulkarni,7896675146,Saving,9590985454
4244,73,Anjali,Nair,9522738461,Current,9886020559
4245,28,Deepa,Das,2628743307,Saving,9922382134
4246,19,Anjali,Joshi,9289252710,Saving,9603990022
4247,28,Deepa,Kulkarni,2445487441,Saving,9698246447
4248,80,Manish,Pandey,4639814885,Current,9698817298
4249,84,Vijay,Chauhan,3822298275,Saving,9925617662
4250,26,Deepa,Nair,6238471076,Saving,9212423746
4251,35,Rohan,Deshmukh,2482855228,Saving,9482680366
4252,62,Vijay,Yadav,4845992675,Saving,9354717469
4253,78,Swati,Chauhan,4238945864,Saving,9895210267
4254,57,Vijay,Pandey,5534277212,Saving,9516211934
4255,1,Swati,Kulkarni,9383257341,Saving,9616978941
4256,39,Swati,Nair,7950563259,Saving,9922598827
4257,66,Rohan,Joshi,3007286478,Current,9673250818
4258,39,Anjali,Bhattacharya,7055318061,Saving,9947574369
4259,84,Deepa,Joshi,1958800037,Saving,9377386808
4260,26,Arjun,Kulkarni,3993807442,Saving,9701434258
4261,26,Kavita,Pandey,8623315611,Saving,9267761184
4262,42,Arjun,Deshmukh,8474703793,Saving,9351335744
4263,28,Suresh,Deshmukh,4672657713,Saving,9464226546
4264,67,Suresh,Yadav,9820526959,Saving,9884334426
4265,88,Anjali,Nair,9050390617,Saving,9372824209
4266,91,Suresh,Bhattacharya,9398539467,Saving,9160912710
4267,99,Meena,Bhattacharya,8693854092,Current,9567894763
4268,82,Vijay,Deshmukh,2965734758,Saving,9996371960
4269,50,Rohan,Nair,5249318456,Current,9772386056
4270,46,Deepa,Joshi,3964295141,Current,9148278673
4271,93,Kavita,Pandey,5960593854,Current,9124639266
4272,22,Manish,Bansal,4030036714,Current,9940969008
4273,78,Vijay,Chauhan,9651312042,Saving,9623151972
4274,92,Meena,Bhattacharya,8575644633,Saving,9574301311
4275,36,Kavita,Yadav,4124356186,Current,9704239194
4276,45,Suresh,Joshi,3310432182,Current,9167149965
4277,10,Arjun,Das,9317351230,Saving,9432901481
4278,40,Swati,Chauhan,4202903519,Current,9531386358
4279,75,Deepa,Chauhan,5922556712,Saving,9934362916
4280,1,Suresh,Bansal,5052133407,Saving,9640141280
4281,66,Vijay,Joshi,9820226831,Saving,9923985514
4282,95,Suresh,Nair,3526200697,Current,9436094046
4283,3,Vijay,Joshi,2751944397,Current,9496136019
4284,25,Deepa,Bansal,6872391274,Saving,9603646174
4285,99,Anjali,Kulkarni,4472752650,Saving,9128941912
4286,8,Manish,Pandey,9578464708,Saving,9566062913
4287,60,Suresh,Das,4800564031,Saving,9592759654
4288,26,Vijay,Bansal,2329376759,Saving,9423387954
4289,45,Arjun,Pandey,5513267874,Current,9105254977
4290,20,Vijay,Pandey,8218885516,Current,9430127027
4291,31,Anjali,Kulkarni,1703996004,Saving,9421002309
4292,6,Arjun,Das,1775481502,Saving,9140520888
4293,21,Arjun,Nair,9581111325,Saving,9904672743
4294,33,Suresh,Deshmukh,7356020078,Saving,9324148613
4295,11,Vijay,Deshmukh,5030610153,Saving,9567608992
4296,89,Swati,Kulkarni,1524070382,Saving,9634047825
4297,77,Manish,Bansal,5743580219,Saving,9910250806
4298,75,Rohan,Joshi,7841833060,Saving,9110308851
4299,76,Manish,Nair,1471199260,Saving,9234595397
4300,10,Suresh,Chauhan,8178359875,Saving,9464334810
4301,100,Anjali,Bansal,8698424563,Saving,9849755989
4302,88,Kavita,Chauhan,9003348129,Saving,9683532795
4303,28,Suresh,Bhattacharya,8148409955,Saving,9909867182
4304,17,Meena,Das,1003973217,Current,9431804320
4305,81,Vijay,Pandey,8359373425,Current,9468547907
4306,14,Meena,Yadav,8670286485,Current,9272531427
4307,71,Deepa,Deshmukh,2803912152,Saving,9516321950
4308,87,Vijay,Joshi,2934094678,Current,9358698112
4309,3,Swati,Das,3379679689,Current,9465948941
4310,78,Meena,Bansal,9115487506,Saving,9609040252
4311,81,Kavita,Nair,6504167432,Saving,9635985038
4312,96,Rohan,Chauhan,7508906569,Saving,9418411823
4313,67,Rohan,Kulkarni,7636409467,Current,9506466743
4314,18,Manish,Nair,4798723171,Current,9166523272
4315,45,Deepa,Pandey,1843069073,Saving,9301989462
4316,71,Suresh,Bansal,5449753547,Saving,9382766045
4317,4,Anjali,Pandey,5032678663,Current,9761838097
4318,13,Manish,Nair,2284904381,Saving,9284146808
4319,43,Anjali,Yadav,5558535487,Saving,9469372626
4320,98,Kavita,Nair,3393880955,Saving,9427297104
4321,50,Vijay,Pandey,4742020190,Saving,9619686840
4322,75,Vijay,Joshi,5063208213,Saving,9567937105
4323,94,Rohan,Nair,4001205800,Saving,9443731534
4324,29,Rohan,Chauhan,8275535112,Saving,9237918470
4325,78,Suresh,Pandey,7810822171,Saving,9677679967
4326,45,Suresh,Kulkarni,1255307252,Saving,9423656071
4327,79,Deepa,Bhattacharya,3233040334,Current,9475306962
4328,62,Meena,Bansal,7064977587,Saving,9634159833
4329,14,Kavita,Bhattacharya,5146826874,Current,9746517991
4330,14,Manish,Joshi,9276495647,Current,9832639416
4331,4,Anjali,Das,9160455500,Saving,9235955228
4332,58,Vijay,Yadav,3756225922,Saving,9275677744
4333,49,Anjali,Joshi,5457611416,Saving,9171522038
4334,20,Anjali,Kulkarni,8966918066,Saving,9534812767
4335,56,Kavita,Kulkarni,2950570452,Current,9571966595
4336,11,Suresh,Das,4644309709,Saving,9964849435
4337,15,Swati,Bhattacharya,1986083302,Saving,9998541755
4338,75,Vijay,Pandey,6040619643,Current,9113706427
4339,38,Arjun,Joshi,8115401848,Saving,9650494760
4340,70,Manish,Joshi,6269814876,Current,9527265890
4341,5,Manish,Joshi,7743878929,Current,9967988099
4342,20,Kavita,Bansal,6463128656,Current,9918654710
4343,55,Meena,Kulkarni,2861881312,Saving,9157991468
4344,18,Kavita,Chauhan,6058695435,Current,9319731236
4345,75,Deepa,Nair,8904258244,Saving,9267917796
4346,52,Deepa,Kulkarni,7083679992,Current,9479608999
4347,27,Anjali,Yadav,1948366570,Saving,9422335311
4348,11,Deepa,Bhattacharya,3985510615,Saving,9746503192
4349,80,Rohan,Joshi,3913957706,Current,9104771783
4350,49,Swati,Chauhan,1806781728,Current,9965725493
4351,10,Meena,Bansal,1636520818,Saving,9533432757
4352,22,Deepa,Deshmukh,6046107682,Current,9236278912
4353,20,Swati,Das,9126031480,Saving,9306827168
4354,32,Arjun,Kulkarni,8492584209,Current,9432696792
4355,28,Kavita,Kulkarni,9657744929,Saving,9489116745
4356,19,Anjali,Yadav,9057248806,Saving,9870634727
4357,48,Arjun,Kulkarni,6992285772,Saving,9682708662
4358,100,Manish,Joshi,2079901973,Saving,9489017686
4359,20,Kavita,Bansal,2376246024,Saving,9675980322
4360,84,Vijay,Chauhan,1350573336,Current,9358754748
4361,34,Meena,Joshi,5315295548,Saving,9637808350
4362,50,Meena,Nair,6395934598,Saving,9221544086
4363,2,Manish,Joshi,2690855904,Saving,9436124211
4364,78,Suresh,Joshi,3193129329,Saving,9395073990
4365,80,Meena,Pandey,9135855234,Saving,9234900801
4366,65,Suresh,Kulkarni,9099579868,Saving,9827973052
4367,86,Meena,Das,1627123212,Current,9495024890
4368,66,Deepa,Chauhan,3083812245,Saving,9691895372
4369,82,Suresh,Deshmukh,6733503524,Saving,9983830335
4370,17,Swati,Das,9719302734,Saving,9732751343
4371,42,Suresh,Kulkarni,7456955507,Saving,9659835023
4372,14,Vijay,Deshmukh,2562317927,Saving,9515307451
4373,21,Vijay,Bhattacharya,9961548243,Current,9882654711
4374,9,Anjali,Joshi,1316678635,Saving,9699811946
4375,73,Manish,Bansal,2385159682,Saving,9670134628
4376,53,Vijay,Pandey,6875537698,Current,9452484792
4377,91,Manish,Chauhan,7979293203,Saving,9266380356
4378,60,Meena,Nair,7898305060,Current,9796507578
4379,76,Vijay,Pandey,2471885674,Current,9636389239
4380,43,Arjun,Chauhan,8681787320,Saving,9145423215
4381,12,Deepa,Das,1689912681,Saving,9725530021
4382,73,Deepa,Pandey,3349498418,Saving,9876983948
4383,82,Manish,Joshi,1980866033,Saving,9315861578
4384,77,Arjun,Yadav,4200882435,Saving,9393566559
4385,13,Suresh,Chauhan,3706770071,Saving,9257055544
4386,45,Rohan,Deshmukh,1060249171,Current,9894836649
4387,58,Kavita,Bansal,2629875776,Current,9390453392
4388,80,Meena,Das,7034388048,Saving,9554839082
4389,29,Anjali,Nair,6004971500,Saving,9568427137
4390,61,Arjun,Pandey,1705560597,Current,9119495597
4391,75,Anjali,Deshmukh,2253295691,Saving,9186923580
4392,53,Meena,Yadav,5542500710,Saving,9195344121
4393,97,Arjun,Kulkarni,7921416523,Saving,9394780519
4394,70,Deepa,Das,3178355018,Saving,9369468167
4395,42,Swati,Bhattacharya,1296140472,Current,9831410579
4396,94,Suresh,Joshi,4212980633,Current,9924218952
4397,30,Rohan,Yadav,3133275521,Saving,9407903999
4398,29,Swati,Pandey,2153490747,Current,9332408291
4399,62,Manish,Joshi,5377047023,Saving,9431788621
4400,100,Manish,Bhattacharya,2697858000,Current,9637787609
4401,44,Kavita,Nair,2313235443,Saving,9620718446
4402,99,Kavita,Bhattacharya,6825682994,Current,9132749202
4403,60,Arjun,Yadav,1989399930,Saving,9351812494
4404,91,Anjali,Yadav,6887388372,Saving,9309842996
4405,78,Vijay,Pandey,7080313173,Current,9803169250
4406,80,Manish,Das,7426527498,Saving,9375257742
4407,77,Vijay,Das,8936812575,Saving,9763222506
4408,91,Rohan,Chauhan,1911603492,Saving,9274574569
4409,30,Arjun,Joshi,6435202201,Current,9820707342
4410,38,Deepa,Yadav,3399140885,Saving,9390723684
4411,98,Anjali,Joshi,2774821101,Current,9949662011
4412,9,Suresh,Bhattacharya,1060928741,Saving,9477947847
4413,32,Meena,Bansal,6548346610,Current,9313544635
4414,26,Rohan,Deshmukh,4092440434,Current,9823732723
4415,85,Manish,Das,9293583609,Saving,9340338050
4416,34,Suresh,Yadav,8992339501,Saving,9315529854
4417,71,Manish,Bansal,3049291109,Saving,9249057505
4418,38,Suresh,Kulkarni,3172426176,Saving,9673037232
4419,77,Anjali,Pandey,1593045642,Saving,9635579444
4420,44,Rohan,Deshmukh,6228748649,Saving,9744896256
4421,14,Vijay,Bansal,8961916754,Saving,9335772951
4422,66,Manish,Kulkarni,8694192441,Saving,9348668018
4423,37,Arjun,Kulkarni,6409429614,Saving,9789040691
4424,79,Rohan,Kulkarni,5300663305,Current,9216385405
4425,93,Suresh,Nair,5424147511,Saving,9456085403
4426,76,Suresh,Kulkarni,2110936320,Saving,9558554015
4427,14,Anjali,Chauhan,4345822791,Saving,9546552890
4428,24,Rohan,Bansal,3449083131,Current,9963196981
4429,48,Arjun,Kulkarni,8487580356,Saving,9597015417
4430,93,Arjun,Kulkarni,8403786699,Saving,9479373365
4431,84,Deepa,Chauhan,7583289416,Saving,9260710285
4432,50,Manish,Kulkarni,5434315514,Saving,9614092539
4433,77,Swati,Joshi,5737026585,Saving,9110792017
4434,86,Manish,Das,2262786677,Current,9297063442
4435,89,Deepa,Pandey,5417770987,Saving,9576729848
4436,3,Meena,Nair,6500070083,Current,9702921748
4437,65,Arjun,Das,9073717942,Saving,9956587687
4438,88,Swati,Pandey,8175995403,Current,9750000538
4439,7,Anjali,Joshi,6367347969,Saving,9940224092
4440,25,Manish,Deshmukh,7901017791,Saving,9752035096
4441,87,Deepa,Deshmukh,1366034888,Saving,9549273798
4442,23,Meena,Joshi,2829061700,Saving,9917368490
4443,25,Rohan,Deshmukh,1184516270,Current,9161871555
4444,44,Deepa,Das,3823268468,Saving,9900080548
4445,66,Meena,Nair,7668055149,Saving,9995754034
4446,85,Meena,Das,1734475988,Saving,9672006080
4447,100,Kavita,Das,3472186093,Current,9492087674
4448,89,Kavita,Yadav,1102384929,Saving,9740551643
4449,50,Swati,Kulkarni,8189081157,Current,9565663020
4450,77,Anjali,Chauhan,5211932734,Saving,9406824092
4451,88,Rohan,Nair,8413763528,Saving,9604757326
4452,69,Vijay,Deshmukh,8611329127,Saving,9997631396
4453,93,Deepa,Bhattacharya,9827115997,Saving,9796354634
4454,55,Manish,Yadav,5408610684,Saving,9508835947
4455,84,Arjun,Bhattacharya,6027395230,Saving,9255238126
4456,46,Suresh,Pandey,5090585872,Saving,9905229359
4457,17,Deepa,Deshmukh,9462764131,Saving,9747072759
4458,92,Anjali,Chauhan,6134627829,Saving,9570618141
4459,88,Kavita,Bansal,8050341517,Current,9825601966
4460,68,Deepa,Deshmukh,6138999087,Current,9435194200
4461,50,Suresh,Deshmukh,1942861706,Saving,9646703973
4462,13,Kavita,Bhattacharya,6339440556,Saving,9402287357
4463,40,Manish,Kulkarni,3660672874,Current,9194542458
4464,16,Manish,Das,9765850148,Saving,9632160242
4465,4,Swati,Pandey,5310840054,Saving,9916788135
4466,24,Kavita,Bansal,7755316287,Saving,9253411875
4467,51,Vijay,Chauhan,2814397229,Saving,9124405184
4468,54,Deepa,Das,4400446840,Saving,9499259162
4469,55,Kavita,Pandey,1778702038,Saving,9291921065
4470,81,Anjali,Bansal,6145421360,Current,9486917230
4471,72,Suresh,Kulkarni,6459045002,Current,9416943951
4472,93,Meena,Yadav,4128945482,Saving,9284176167
4473,67,Rohan,Joshi,4321940437,Current,9203467449
4474,60,Manish,Bansal,8804725981,Current,9797306826
4475,35,Meena,Yadav,9964496530,Saving,9359464669
4476,90,Manish,Nair,6758283974,Current,9913661031
4477,66,Arjun,Pandey,5600707464,Current,9120141029
4478,19,Arjun,Nair,9973661882,Saving,9551887552
4479,53,Rohan,Kulkarni,4227447681,Saving,9331083166
4480,10,Rohan,Joshi,8302060816,Saving,9736238580
4481,43,Arjun,Bhattacharya,1528143222,Saving,9602513206
4482,100,Anjali,Nair,7760592376,Current,9670179883
4483,29,Arjun,Nair,1628926792,Saving,9521237940
4484,97,Vijay,Kulkarni,8469409312,Saving,9519028045
4485,32,Deepa,Bansal,8140289328,Saving,9117843963
4486,33,Deepa,Bhattacharya,9140366582,Current,9585604963
4487,81,Deepa,Joshi,1904038483,Saving,9256878001
4488,80,Rohan,Chauhan,9264199649,Saving,9542698355
4489,89,Swati,Bansal,3416543741,Saving,9628216080
4490,66,Kavita,Yadav,5034674860,Current,9769608532
4491,71,Meena,Nair,1174171132,Saving,9814167714
4492,32,Swati,Pandey,5195421119,Current,9581213617
4493,35,Deepa,Bhattacharya,8664961037,Current,9215494459
4494,33,Kavita,Pandey,6316687670,Saving,9463291456
4495,61,Rohan,Bansal,9436245595,Saving,9379354653
4496,58,Meena,Bansal,6104953340,Saving,9472048610
4497,6,Manish,Yadav,2273612541,Saving,9262128716
4498,100,Arjun,Bansal,3258354458,Saving,9890308522
4499,7,Rohan,Chauhan,9703110461,Saving,9605460347
4500,63,Manish,Joshi,1312512429,Saving,9978124704
